@context,@type,url,sameAs,contactPoint,alternateName,name,itemListElement,address,image,description,telephone,contactPoint_@type,contactPoint_contactType,contactPoint_email,contactPoint_url,itemListElement_item_name,itemListElement_position,itemListElement_@type,itemListElement_item_@id,address_addressLocality,address_streetAddress,address_addressRegion,address_postalCode,address_@type
https://schema.org,LocalBusiness,,,,,First United Methodist Church,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"Provides a food pantry.  Requirements: Photo ID is required Pantry Hours: Every other Saturday9:30am For more information, please call. ...",(775) 322-4564,,,,,,,,,Reno,209 West 1st Street,NV,89501,PostalAddress
https://schema.org,LocalBusiness,,,,,Trinity Episcopal Church,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"We provide hearty sack lunches to anyone at our Parish Office downstairs glass double-doors. Hours:The 3rd Sunday of the month.For more information, please call. ...",(775) 329-4279,,,,,,,,,Reno,200 Island Ave.,NV,89501,PostalAddress
https://schema.org,LocalBusiness,,,,,St. Vincent's Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Established in 1995, St. Vincent's Food Pantry is the busiest food distribution pantry in Northern Nevada. In 2013, St. Vincent's Food Pantry served approximately 188,836 people. Our clients are primarily working-class families who own or rent a home or apartment, but who just do not have enough income to cover all of their expenses. The majority of the foodstuffs we give to our clients are staples and raw ingredients, such as bags of pasta, rice, and canned goods.  St. Vincent's Food Pantry At A Glance In 2013, we dist...",(775) 786-5266,,,,,,,,,Reno,500 E. Fourth Street,NV,89512,PostalAddress
https://schema.org,LocalBusiness,,,,,The Main Place Christian Thrift Store,,,https://www.foodpantries.org/gallery/24294_the_good_news_center_92780_aro.png,Hours:Everyday12:00pm - 12:30Afree meal and  drink are served to anyone in needs. Monthly Care Packages are given  once per month. Please signup at front of store to receive a care  package. If you are in desperate need please speak to one of our staff  members in the store and we will do the best we can to send you home  with a Box of love.,(714) 573-7503,,,,,,,,,Tustin,"1631 El Camino Real, suite A",CA,92780,PostalAddress
https://schema.org,LocalBusiness,,,,,St Cecilias Christian Service,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,Provides a food pantry.  Tustin only. Pantry Hours: Tuesday 7:30am - 9am Seniors 1st and 3rd Sat 9:00am,714-544-3250,,,,,,,,,Tustin,1301 Sycamore Av.,CA,92780,PostalAddress
https://schema.org,LocalBusiness,,,,,Kings Way Foursquare Church,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,Provides a food pantry.  Pantry Hours: Sunday 12:45pm - 1:15pm,714-730-4054,,,,,,,,,Tustin,600 W. Sixth Street,CA,92780,PostalAddress
https://schema.org,LocalBusiness,,,,,Healing Word,,,https://www.foodpantries.org/gallery/24097_healing_word_92780_sed.jpg,Provides a food pantry.  Pantry Hours: Thursday 11:30am - 2:00pm,714-832-1000,,,,,,,,,Tustin,14281 Chambers Road,CA,92780,PostalAddress
https://schema.org,LocalBusiness,,,,,29 Palms Food for Life ,,,https://www.foodpantries.org/gallery/38766_ca_92277_29-palms-food-for-life_por.jpg,"The Food for Life 29 Palms / Breaking Bread Ministry is open to the public. Hours:Saturday3:00pm to 5:00pmMeal Preparation/Cooking 9:00am - 1:00pm Meal boxing for shut-ins 11:00am - 12:00pm Food delivery to shut-ins 12:00pm - 3:00pm Food serving 3:00pm - 5:00pm Facility Cleanup 5:00pm - 7:00pmFor more information, please call. ",(760) 475-1670,,,,,,,,,Twentynine Palms,72603 Juanita Drive,CA,92277,PostalAddress
https://schema.org,LocalBusiness,,,,,Plowshares Peace and Justice Center,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Meals on Wheels provides hot nutritious meals to home bound seniors in the Ukiah area. It also provides a daily social and welfare check-in for seniors who are often alone all day. Each meal includes an entrée, vegetable and bread.For more information, please call.",707-462-8582,,,,,,,,,Ukiah,1346 S State Street,CA,95482,PostalAddress
https://schema.org,LocalBusiness,,,,,Foothill Family Shelter,,,https://www.foodpantries.org/gallery/764_foothill-family-shelter-long-term-transitional-family-shelter_plh.jpg,"Foothill Family Shelter offers incredible services for homeless and low-income families. There are several ways to get involved; we have many exciting volunteer opportunities and we are always in need of canned food, diapers, wipes and hygiene products. Serves: The cities of Upland, Rancho Cucamonga, Montclair,  and Ontario in San Bernardino County and Pomona and Claremont in Los  Angeles County. HoursTuesday - Friday 9:00am - 5:00pm (closed 12-1 for lunch)For more information, please ca",(909) 920-0453,,,,,,,,,Upland,"1501 W. 9 Street, ",CA,91786,PostalAddress
https://schema.org,LocalBusiness,,,,,Upland Center,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"Our Food Security Program helps some 4,000 no and low income residents of the Inland Valley access high-quality, healthy food resources each month with 5 program centers located in Pomona, Ontario, San Dimas, Claremont and South Pomona plus 2 once/month food distributions in Upland and Chino.What We DoAt our sites,clients are provided with a 4-5 day supply of food every 30 days (homeless every two weeks). Families may also receive fresh produce through our partnership with Amy's Farm (a working farm that donates a sizeable share of i",(909) 622-3806,,,,,,,,,Upland,814 Alpine St,CA,91786,PostalAddress
https://schema.org,LocalBusiness,,,,,Claremont Joslyn Senior Center,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Our Food Security Program helps some 4,000 no and low income residents of the Inland Valley access high-quality, healthy food resources each month with 5 program centers located in Pomona, Ontario, San Dimas, Claremont and South Pomona plus 2 once/month food distributions in Upland and Chino.What We DoAt our sites,clients are provided with a 4-5 day supply of food every 30 days (homeless every two weeks). Families may also receive fresh produce through our partnership with Amy's Farm (a working farm that donates a sizeable sha...",(909) 622-3806,,,,,,,,,Claremont,660 N. Mountain Ave.,CA,91711,PostalAddress
https://schema.org,LocalBusiness,,,,,CUSH Foundation,,,https://www.foodpantries.org/gallery/no_photo_3.jpg, The Human Services Program is devoted to providing programs and/or services that support individuals and families in resolving problems and improving their quality of life.  Some of our services include:      Uplifting the community by providing hunger relief through our bi-monthly Feeding our Friends distribution of food to needy families.     Implementing programs and/or services that satisfy gaps of need for the under-served.     Partnering with community leaders and organizations through the annual Christmas Collabo...,(909) 621-5369,,,,,,,,,Pomona,2343 N. San Antonio Avenue,CA,91767,PostalAddress
https://schema.org,LocalBusiness,,,,,New Life Community,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"Hours:Friday4:00pmFor more information, please call. ...",(909) 593-7070,,,,,,,,,Pomona,275 E Foothill Blvd,CA,,PostalAddress
https://schema.org,LocalBusiness,,,,,Pomona Salvation Army Emergency Food,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Monthly assistance food emergency program. Provides monthly assistance to homeless individuals or families and once-every-two-months assistance to those with an address. Participants are given a box of food generally including meat, bread, eggs, and miscellaneous foodstuffs, depending on availability. Bus vouchers are also available.Hours: Mondays through Fridays 8am to 12 noon, 1pm to 4pm. ...",(909) 623-1579,,,,,,,,,Pomona,490 E. La Verne Ave.,CA,91767,PostalAddress
https://schema.org,LocalBusiness,,,,,Inland Valley Hope Partners,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Hours:Monday - Thurday9:00am - 3:00pmEmergency Food Assistance; location in Ontario, Pomona, Claremont and San DimasEmergency Housing Program. For more information, please call. ...",(909) 622-3806,,,,,,,,,Pomona,1753 N. Park Ave.,CA,91768,PostalAddress
https://schema.org,LocalBusiness,,,,,Vacaville Storehouse,,,https://www.foodpantries.org/gallery/24305_vacaville_storehouse_95688_trm.jpg,"Provides a food pantry.  Serves Solano Coounty (Vacaville). Documentation Required: Proof of residence, income verification and family information.  The Vacaville Storehouse is a distribution center for food and clothing to families in need in Vacaville, CA.  Pantry Hours:      Monday, Thursday and Friday 10:00am - 12:00pmTuesday 4:00pm - 6:00pm  ",(707) 454-0268,,,,,,,,,Vacaville,1146 E. Monte Vista Ave.,CA,95688,PostalAddress
https://schema.org,LocalBusiness,,,,,Vaca Fish Food Bank,,,https://www.foodpantries.org/gallery/24304_vaca_fish_95687_epb.jpg,"Pantry HoursTuesday - Friday10:00pm and 12:00pmFood order requests received 10:00am - 11:30amRequirements:identification and pick up their food on the same day ordered.For&nbsp; more information, please call. ",(707) 447-5482,,,,,,,,,Vacaville,40 Eldridge Ave. ,CA,95688,PostalAddress
https://schema.org,LocalBusiness,,,,,St Mary's Catholic Church,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"Provides a food pantry.  Serves Solano County (Elmira, Vacaville). Documentation Required: Proof of residency Pantry Hours: Monday and Wednesday 10:00am - 11:45am",(707) 448-2390,,,,,,,,,Vacaville,350 Stinson Avenue,CA,95688,PostalAddress
https://schema.org,LocalBusiness,,,,,First Baptist Church of Vacaville,,,https://www.foodpantries.org/gallery/24072_first_baptist_church_of_vacaville_95687_rwz.png,"Provides a food pantry.  Serves Solano County (Vacaville) Pantry Hours: Monday10:00am - 12:00pmWednesday 5:30pm to 7:00pmFriday10:00am - 12:00pmEmergency Hours:Monday - Wednesday9:00am - 3:00pmDonations and Volunteering:Please contact Deacon David Bethea.For more information, please call. ",(707) 448-6209,,,,,,,,,Vacaville,1127 Davis Street,CA,95687,PostalAddress
https://schema.org,LocalBusiness,,,,,"Community Presbyterian Church, Vacaville",,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Provides a food pantry.  Serves: Solano County (Vacaville). Documentation Required: Identification with proof of residency in area served and proof of need where appropriate Pantry Hours: Monday-Friday 9:00am - 12:00pm and 1:00pm - 4:00pmFor more information, please call. ",(707) 448-5055,,,,,,,,,Vacaville,425 Hemlock Street,CA,95688,PostalAddress
https://schema.org,LocalBusiness,,,,,Samoan Christian Fellowship Assembly of God,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Distribute grocery items.Hours:Wednesday and Friday 11:00am to 1:00pmFor more information, please call. ...",(707) 428-4221,,,,,,,,,Fairfield,1200 Western Street,CA,94533,PostalAddress
https://schema.org,LocalBusiness,,,,,Seventh Day Adventist Community Services - Seventh Day Adven,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Provides a food pantry.  Serves: Solano County. Documentation Required: Photo identification or Social Security card. Pantry Hours: 2nd Wednesday of every month 11:00am - 1:00pm (Seniors), 4th Wednesday of every month: 11:00am - 1:00pm (Families)...",(707) 426-6720,,,,,,,,,Fairfield,1101 East Tabor Avenue,CA,94533,PostalAddress
https://schema.org,LocalBusiness,,,,,St Mark's Lutheran Church - Manna Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,Provides a food pantry.  Serves Solano County (Fairfield).Pantry Hours: Tuesday 4:00pm - 6:00pmThe 2nd Saturday of every month 9:30am - 10:30am...,(707) 422-4741,,,,,,,,,Fairfield,1600 Union Avenue,CA,94533,PostalAddress
https://schema.org,LocalBusiness,,,,,Lake Berryessa Pantry,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Provides a food pantry.  Serves Napa County Pantry hours: Thursdays: 12-3pm.In order to receive food, 1 person per household every 30 days must provide 2 forms of ID,&nbsp; one with current address and&nbsp; one with birthdate.You must also fill out an application upon each visit....",(707) 252-4488,,,,,,,,,Berryessa,6008 Steele Canyon Road,CA,94558,PostalAddress
https://schema.org,LocalBusiness,,,,,Napa Storehouse Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"Provides a food pantry.  Serves Napa County Pantry Hours: Tuesday's: 9:00am to 12:00pmWednesday's: 9:00am to 12:00pmThursday's 11:00am to 2:00pm(To ensure being served arrive 15 mins before start time)In order to receive food, 1 person per household every 30 days must provide 2 forms of ID,  one with current address and  one with birth date.You must also fill out an application upon each visit....",(707) 253-6128,,,,,,,,,Napa,1746 Yajome St,CA,94559,PostalAddress
https://schema.org,LocalBusiness,,,,,Salvation Army of Vallejo,,,https://www.foodpantries.org/gallery/24198_salvation_army_of_vallejo_94590_pty.jpg,"Provides a food pantry.  Serves Solano County (Vallejo). Documentation Required: Picture identification, proof of residency and income and Social Security Cards for each member of the household. Pantry Hours: Monday 9:00am - 11:30am Tuesday 9:00am - 11:30am and 1:30pm - 4:00pm Wednesday 9:00am - 11:00am and 1:30pm - 4:00pmFor more information, please call. ",(707) 643-8621,,,,,,,,,Vallejo,630 Tuolumne Street,CA,94590,PostalAddress
https://schema.org,LocalBusiness,,,,,North Bay Foursquare Church,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"Provides a food pantry.  Serves Solano County (American Canyon, Benicia, Vallejo) Documentation Required: Photo identification. Pantry Hours: Sunday12:30 - 1:00pm",(707) 554-8232,,,,,,,,,Vallejo,330 Avian Drive,CA,94591,PostalAddress
https://schema.org,LocalBusiness,,,,,Good Samaritan Baptist Church,,,https://www.foodpantries.org/gallery/24091_good_samaritan_baptist_church_94590_igy.jpg,"Provides a food pantry.  Serves Solano County (Vallejo). Documentation Required: Photo identification, income verification and proof of residency Pantry Hours: Monday and Thursday 10:00am - 12:00pm 3rd Saturday of every month 9:00am - 11:30am",(707) 553-1896,,,,,,,,,Vallejo,407 Capitol Street,CA,94590,PostalAddress
https://schema.org,LocalBusiness,,,,,Friendship Missionary Baptist Church,,,https://www.foodpantries.org/gallery/24086_friendship_missionary_baptist_church_94590_evm.jpg,"Provides a food pantry.  Serves: Solano County (Vallejo). Documentation Required: Photo identification Pantry Hours: 4th Saturday 9:30am - 12:30pm Except November and December when the distribution is the 3rd Saturday of the monthFor more information, please call. ",(707) 648-2005,,,,,,,,,Vallejo,1905 Florida Street,CA,94590,PostalAddress
https://schema.org,LocalBusiness,,,,,Christian Help Center,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,Provides a food pantry.  Serves Solano County. Documentation Required: Photo ID Pantry Hours: Saturday 10:30am,(707) 553-8192,,,,,,,,,Vallejo,2166 Sacramento Street,CA,94590,PostalAddress
https://schema.org,LocalBusiness,,,,,Catholic Social Service,,,https://www.foodpantries.org/gallery/24009_catholic_social_service_94590_rpm.jpg,Provides a food pantry.  Serves Solano County (Vallejo) Pantry Hours: Monday - Thursday9:00am -11:00am,(707) 644-8909,,,,,,,,,Vallejo,125 Corporate Place,CA,94590,PostalAddress
https://schema.org,LocalBusiness,,,,,Vallejo Nazarene Church,,,https://www.foodpantries.org/gallery/35476_amador-street-hope-center_gmo.jpg,"Bag of Groceries Hours: Monday 6:30pm&nbsp; Wednesday 1:00pm Arrive 90 min early. First come, first served.We offer hope giving services and resources so that people can experience independence, wholeness and transformation.Our Mission is to serve in Amador Street community and surrounding communities. We do not discriminate because of race or color, national origin, marital status, gender, economic status, disability, veteran status, religion or belief.Food Bank HoursMonday 5:30",(707) 648-1986,,,,,,,,,Vallejo,929 Amador Street,CA,94590,PostalAddress
https://schema.org,LocalBusiness,,,,,SOVA Valley Food Pantry,,,https://www.foodpantries.org/gallery/32318_ca-sova_valley_food_pantry_xju.gif,"The VALLEY pantry is located on the north side of Vanowen St. one-half block east of Hayvenhurst Ave. Our building is located off the street behind a row of storefronts. Follow the driveway that is between Taqueria San Jose and Costa Azul Restaurant to our parking lot.  Pantry Hours:  Sunday  9:00 am - 12:00 noon (Open every Sunday except holiday weekends) Monday  10:00 am - 1:30 pm Tuesday  10:00 am - 1:30 pm Thursday 10:00 am - 1:30 pmFor more information, please call. ",(818) 988-7682,,,,,,,,,Van Nuys,16439 Vanowen St,CA,91406,PostalAddress
https://schema.org,LocalBusiness,,,,,St. Joseph Center Food Pantry,,,https://www.foodpantries.org/gallery/1953_fl-st_joseph_center_food_pantry_ohw.jpg,"Hours:Tuesday, Wednesday, Thursday, and Friday9:00am - 12:00pmFamily Center and Food Pantry serves working poor families and individuals with case management, groceries, emergency services, educational workshops, recreational opportunities that build family cohesion",310-396-6468,,,,,,,,,Venice,204 Hampton Dr.,CA,90291,PostalAddress
https://schema.org,LocalBusiness,,,,,Project Understanding Food Pantry,,,https://www.foodpantries.org/gallery/32695_ca-project_understanding_food_pantry_afh.jpg,"Provides groceries once a month to families whose budget cannot support the purchase of their own.   Donations may include in-kind, non-perishables, fresh vegetables and fruits and money designated for food.  Most food contained on the shelves is purchased from Food Share.  Requirements (Intake Portion): - Proof of Identity (ID)Hours:Monday, Tuesday, Wednesday, Friday9:00am - 1:00pmFor more information, please call.  ",(805) 652-1326,,,,,,,,,Ventura,"2734 Johnson Drive, ",CA,93003,PostalAddress
https://schema.org,LocalBusiness,,,,,Temple Beth Torah,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,Provides a food pantry.  Pantry Hours: Tuesday 8:00am-10:30am,805-647-4181,,,,,,,,,Ventura,7620 Foothill Road,CA,93004,PostalAddress
https://schema.org,LocalBusiness,,,,,Seventh Day Adventist Ventura,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,Provides a food pantry.  Pantry Hours:The 1st and 3rd Tuesday 10:30am to 11:30am,805-642-5387,,,,,,,,,Ventura,6300 Telephone Rd.,CA,93003,PostalAddress
https://schema.org,LocalBusiness,,,,,Salvation Army Ventura,,,https://www.foodpantries.org/gallery/24201_salvation_army_ventura_93001_ikc.jpg,Provides a food pantry.  Pantry Hours: Monday and Wednesday 9:30am - 12:30pmTuesday-lunch only Friday 11:00am - 2:00pm ,805-648-5032,,,,,,,,,Ventura,155 S. Oak St.,CA,93001,PostalAddress
https://schema.org,LocalBusiness,,,,,Kids and Families Together,,,https://www.foodpantries.org/gallery/24120_kids_and_families_together_93001_mzx.png,Provides a food pantry.  Pantry Hours:Call for appointment,805-643-1446,,,,,,,,,Ventura,856 East Thompson Blvd,CA,93001,PostalAddress
https://schema.org,LocalBusiness,,,,,Family To Family,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"Provides a food pantry.  Pantry hours: Monday, Wednesday and Friday from 11:30am to 12:30pm Saturday and Sunday breakfast only from 8:00am to 9:00am",805-658-2610,,,,,,,,,Ventura,303 N. Ventura Ave,CA,93001,PostalAddress
https://schema.org,LocalBusiness,,,,,Community Presbyterian Church,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Provides a food pantry.  Pantry Hours: Thursday10:30am to 12:00pmFor more information, please call.",805-648-2737,,,,,,,,,Ventura,1555 Poli Street,CA,93001,PostalAddress
https://schema.org,LocalBusiness,,,,,Catholic Charities Ventura,,,https://www.foodpantries.org/gallery/24008_catholic_charities_ventura_93001_xtq.jpg,Provides a food pantry.  Pantry Hours: Tuesday and Thursday 9am to 12:00pm and 1:00pm to 3:00pm ,805-643-4694,,,,,,,,,Ventura,303 N. Ventura Avenue,CA,93001,PostalAddress
https://schema.org,LocalBusiness,,,,,Candelaria American Indian,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,Provides a food pantry.  Pantry hours: 2nd Thursday of the month from 9am to noon,805-650-8352,,,,,,,,,Ventura,1650 Palma Drive,CA,93003,PostalAddress
https://schema.org,LocalBusiness,,,,,Project Understanding,,,https://www.foodpantries.org/gallery/24177_project_understanding_93002_bmi.jpg,"Provides a food pantry.  Pantry hours: Monday, Wednesday, Friday and Saturday 10am to NoonRequirements:Proof of IDProof of Income - last 2 check stubsProof of addressProof of dependents/custodyIf homeless, ID and mailing address",805-652-1326,,,,,,,,,Vince,43 E. Venice Street,CA,93001,PostalAddress
https://schema.org,LocalBusiness,,,,,Neighborhood Market (Community Food Bank),,,https://www.foodpantries.org/gallery/35992_neighborhood-market-community-food-bank_hkz.jpg,This monthly food distribution is run through the Community Food Bank. Hours: 1rst Thursday of the month1:00pm -3:00pm There is no income limit to qualify. Everyone who comes will be given food.  Most of the food is fresh produce and breads. ,(559) 734-4833,,,,,,,,,Visalia,3838 S Court St ,CA,93277,PostalAddress
https://schema.org,LocalBusiness,,,,,Bethlehem Center - Visalia,,,https://www.foodpantries.org/gallery/38189_bethlehem_ce-Visali-93291_wes.png,"Operates a food pantry, provides clothing and serves two hot meals.Hot Meals Hours: Monday thru FridayBreakfast Hours: 7:30am - 8:30am Lunch Hours: 11:30am - 12:30pm  Hot Lunch is Served Hours:Saturday and Sunday11:30am - 12:30pmFood Pantry Hours:Monday - Friday1:00am - 3:00pmThey serve dinner on special occasions during the holidays. These services are free. For more information, please call. ",(559) 734-1572,,,,,,,,,Visalia,1638 North Dinuba Boulevard,CA,93291,PostalAddress
https://schema.org,LocalBusiness,,,,,Salvation Army- Hanford,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Provides a food pantry.  Documentation Required: Need current Picture I.D for all adults. Need Some form of I.D for those under 18. Can use medical cards, birth certificates, school ID's, Social Security Cards and current light/gas bill for proof of residence. Pantry Hours: Monday and Thursday 8:00am - 11:30am. Please allow an hour for the whole process if you are coming for the first time....",(559) 582-4434,,,,,,,,,Hanford,380 East Ivy Street,CA,93230,PostalAddress
https://schema.org,LocalBusiness,,,,,Kings Community Action Organization (KCAO),,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Provides a food pantry.  Serves Kings County residents who have a food referral provided by human services, local schools, Kings View or another social service agencies and meet the income guidelines. Pantry Hours: Mondays through Friday 8:00am - 5:00pm...",(559) 582-4386,,,,,,,,,Hanford,1130 North 11th Avenue,CA,93230,PostalAddress
https://schema.org,LocalBusiness,,,,,Hour of Truth Ministry,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"Provide A Free Mobile Neighborhood Market with a hot meal for low income families and homeless people.Hours:The second and fourth Tuesday of each month. For more information, please call....",(800) 651-8139,,,,,,,,,Hanford,936 West Mammoth Pool Way,CA,93230,PostalAddress
https://schema.org,LocalBusiness,,,,,Kings Pantry,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,Provides a food pantry.  Serves Kings County residents. Pantry Hours: Wednesday and Friday 9:00am - 2:00pmClosed for lunch: 11:30am-12:30pm...,(559) 584-3603,,,,,,,,,Hanford,12628 Hanford-Armona Road,CA,93230,PostalAddress
https://schema.org,LocalBusiness,,,,,Del Rey Community Center,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,Hours:the 2nd Tuesday of the month 9:00am to 1:00pmRequirements: Picture ID required...,559-888-2272,,,,,,,,,Del Rey,10649 E Morro Ave,CA,93616,PostalAddress
https://schema.org,LocalBusiness,,,,,Trinity Center,,,https://www.foodpantries.org/gallery/32982_944262_569687203076121_690598672_n.jpg,"Multi service center for homeless adults. Tuesday and Thursday, 9:00 am to 5:00 pm. Trinity Center offers a Safety Net of Basic Human Services, including, breakfast and hot lunch, showers and laundry, clothing, and mail and telephone access.",925-949-8712,,,,,,,,,Walnut Creek,1924 Trinity Avenue,CA,94596,PostalAddress
https://schema.org,LocalBusiness,,,,,Food Pantry at St. Mary's - St. Vincent de Paul,,,https://www.foodpantries.org/gallery/33499_food-pantry-at-st-marys-st-vincent-de-paul_lua.jpg,"Food Pantry Hours: ThursdayRegistration at 12:45pmFood distribution at 1:15pm - 3:00pmFood Pantry Location: At end of Bont Lane, follow signageFor more information, please call. ",(925) 937-2817,,,,,,,,,Walnut Creek,2039 Mt. Diablo Boulevard,CA,94596,PostalAddress
https://schema.org,LocalBusiness,,,,,Hands of Hope - Walnut Creek Church of Christ Food Pantry,,,https://www.foodpantries.org/gallery/33517_hands-of-hope-walnut-creek-church-of-christ-food-pantry_rrp.jpg,"Pantry Hours: Thursday10:00am - 12:00pm Se habla espaÃ±ol. For more information, please call. ",(925) 825-7810,,,,,,,,,Walnut Creek,500 Minert Road,CA,94598,PostalAddress
https://schema.org,LocalBusiness,,,,,North Creek Church Food Pantry,,,https://www.foodpantries.org/gallery/33546_north-creek-church-food-pantry_ger.jpg,"Hours:  Tuesday, Wednesday10:00am - 12:00pmArrive by 11:45am at the latest.",(925) 210-9036,,,,,,,,,Walnut Creek,2303 Ygnacio Valley Road,CA,94598,PostalAddress
https://schema.org,LocalBusiness,,,,,St. Francis of Assisi  St. Vincent de Paul Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"St. Vincent de Paul in partnership with the Food Bank of Contra Costa and Solano provides one-time emergency food.Requirements:IDFor families of 6+, please bring medical cards of each family memberHours: The first and third Wednesday of the month 11:00am For more information, please call. ...",(925) 682-5811,,,,,,,,,Concord,860 Oak Grove Road,CA,94518,PostalAddress
https://schema.org,LocalBusiness,,,,,La Clinica de la Raza - Pantry,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"COMMUNITY PRODUCE PROGRAM - FREE PRODUCEWe provide FREE FRESH PRODUCE to low-income family twice a week. Please bring 2 bags with handle.HOURS1st and 3rd Saturday10:00am - 11:00amPROGRAMA COMUNITARIO DE HORTALIZAS - GRATISOfrecemos HORTALIZAS FRESCAS Y GRATIS a familias de pocos recursos, dos veces por semana. Por favor, traer 2 funda, envoltura o bolso de 2 manijas.HORARIO...",925-363-2005,,,,,,,,,Concord,2000 Sierra,CA,94518,PostalAddress
https://schema.org,LocalBusiness,,,,,Cambridge Elementary - Pantry,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"COMMUNITY PRODUCE PROGRAM - FREE PRODUCEWe provide FREE FRESH PRODUCE to low-income family twice a week. Please bring 2 bags with handle.HOURS1st and 3rd Saturday12:00pm - 1:00pmPROGRAMA COMUNITARIO DE HORTALIZAS - GRATISOfrecemos HORTALIZAS FRESCAS Y GRATIS a familias de pocos recursos, dos veces por semana. Por favor, traer 2 funda, envoltura o bolso de 2 manijas....",925-686-4749,,,,,,,,,Concord,1135 Lacey Lane,CA,94520,PostalAddress
https://schema.org,LocalBusiness,,,,,Pleasant Hill Seventh Day Adventist Church - Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"Serves  Pleasant Hill, Concord, and Pacheco residents.Food Pantry Hours: Tuesday11:00am - 4:00pmThursday10:00am - 12:00pm 1:00pm - 2:00pmFor more information, please call. ...",(925) 934-5803,,,,,,,,,Pleasant Hill,800 Grayson Road,CA,94523,PostalAddress
https://schema.org,LocalBusiness,,,,,Parkhaven Baptist Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"Pantry Hours: Tuesday4:00pm  - 5:00pm Volunteers and Donations: Are welcome. We serve approximately 1000 people every month. Come serve with us!For more information, please call. ...",(925) 671-0702,,,,,,,,,Concord,1187 Meadow Lane,CA,94520,PostalAddress
https://schema.org,LocalBusiness,,,,,Community Action Board of Santa Cruz County,,,https://www.foodpantries.org/gallery/24034_community_action_board_of_santa_cruz_county_davenpor_95017_con.png,"Provides a food pantry.  Serves Santa Cruz County (Bonny Doon, Davenport and North Coast) Pantry Hours: Second Harvest/USDA Surplus: First Tuesday monthly 9:00am - 5:00pm Regular Pantry: Third Tuesday monthly 9:00am - 5:00pm Second Harvest/Passion for Produce 2nd and 3rd Wednesday monthly 10:00am - 12:00pm",831-763-2147,,,,,,,,,Watsonville,"406 Main St, Suite 207",CA,95017,PostalAddress
https://schema.org,LocalBusiness,,,,,Second Harvest Food Bank Santa Cruz,,,https://www.foodpantries.org/gallery/33671_second-harvest-food-bank-santa-cruz_zmp.jpg,Hours:Monday-Friday8:00 am- 4:00 pm ,(831) 722-7110,,,,,,,,,Watsonville,800 Ohlone Parkway,CA,95076,PostalAddress
https://schema.org,LocalBusiness,,,,,Aptos Christian Fellowship,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,Provides a food pantry.  Serves Santa Cruz County (Aptos) Pantry Hours: Last Tuesday of every month10:00pm - 12:00pm...,(831) 688-3321,,,,,,,,,Aptos,7200 Freedom Boulevard,CA,95003,PostalAddress
https://schema.org,LocalBusiness,,,,,St Joseph's Family Center,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"Provides a food pantry.  Documentation Required: Photo identification, proof of residence, verification of dependents and proof of income Pantry Hours: Monday - Friday 9:00am - 12pm and 1:00pm - 4:00pm...",(408) 842-6662,,,,,,,,,Gilroy,"7950 Church Street, Suite A ",CA,95020,PostalAddress
